original	gold_id	pred_id
でも私やっぱ一つ遺影、ちゃんとしたのを撮っとかなきゃと思ったよ遺影、	過去	過去
でもふつうあるよね今までのそういうとこいくと、でも昨日いったとこはそういうのなかった、	最近（1か月以内）	過去
その人はね、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
でも家族葬みたいな簡単なだったから、飾らない、だから	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
明日お迎えが来るかもだから私今夜だけはやめてくださいっていつも頼んでる	現在（状態、性質、考えなど）	過去-現在（習慣など）
毎日言ってればね今夜だけはお迎えやめてくださいっていつかわかんないもん迎えも、	現在（状態、性質、考えなど）	過去-現在（習慣など）
みんなそれぞれさ、短冊、でも気休めあんなの、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
そんだったら脳梗塞なんてやりにいかなくたって良いわよ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
お父さん、お父さんも寂しくて待ってるのねじゃあね、	現在（状態、性質、考えなど）	過去
そうよ嫁なんて邪魔なんだからそうよ、来たら邪魔っけでいびられちゃうよ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
なんか、私たちはね絶対子供の話とさ孫の話それから旦那のこと、そういう話は一切しないの、死ぬ話とかお寺の話病気のとか	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
そうすとあんたもうやだそんな暗い話私嫌い	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
だからさあなたいつまでやってんのっていったらさ、あんたじゃあ話題変えなさいよって急に言われたってね、	過去	過去
鍋を囲んでお墓の話で介護がどうのこうのって言ったって話になんないじゃんね、	過去	過去
あとどこ旅行行ったのとかって写真を見せられたって人のものさ、	現在（状態、性質、考えなど）	過去
面白くもないね、困っちゃう	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
私もう写真も撮らない整理して捨てた全部整理しちゃってる、	過去-現在（習慣など）	現在（状態、性質、考えなど）
だってさ写真ほどさ顔がさ年が分かるのない、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
私こんなじゃなかったはずってそうそうそうそう、写真は苦手だねもうね、	現在（状態、性質、考えなど）	過去
段々もうたまったってそん時見るだけでさいらないよね、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
そしてもうもらっても破って捨てちゃうの、破って捨てちゃうの私、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
遺影？若い時のそうそう私あんまりこだわってないからさ、なくても良いしさ、なくって良いの、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
そうそう、ほら知ってる人だったら良いけどお友達とかね、ここ行ったのよってちらっとみるくらい、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
本当ね、もうね撮らないようにしてんの、撮ってあげるのは良いけどね、ほんとね、	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
ないところある？	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
でも旅行位は許してあげたら？	現在（状態、性質、考えなど）	過去
だめなの？	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
亡くなった方の？	現在（状態、性質、考えなど）	過去
誰が死んだか分かんないのでも家族葬だから	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
だから骨からダイヤモンドできるじゃないだから	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
だからダイヤモンドにしてくれって言ってんだけど私の骨から、	過去-現在（習慣など）	現在（状態、性質、考えなど）
200万くらいだってお葬式にお金かけるんだったらさダイヤモンドにして持ってってもらった方が良いんじゃない	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
してもらえるの	過去-現在（習慣など）	現在（状態、性質、考えなど）
ダイヤモンドにして骨をできるの	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
